页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数
14,4829972319964540,想带你逃学去看演唱会,2022-10-29 18:16:40,#西华师范大学#面对疫情学校真的很用心看到胥老师也在一线心里很感动领导们亲自上阵扛大米食堂叔叔阿姨们都住在食堂我们早上起来就能吃到热乎乎的早餐老师和同学们要每天送20万份盒饭还有零食礼包学高为师身正为范西华师大用实际行动诠释这八个字的含义谢谢老师同学叔叔阿姨们,0,0,2
14,4829966124453862,任君收,2022-10-29 17:52:03,#郑州疫情##郑州富士康# ,3,0,34
14,4829967122170233,一步都不走,2022-10-29 17:56:00,#张家口疫情#万全万全！冲冲冲！！ ,0,4,21
14,4829972286150842,无雨无雪无悲喜,2022-10-29 18:16:32,#郑州疫情#多低头看看人间 ,0,0,1
14,4829972223756266,欣仔是个好青年,2022-10-29 18:16:17,又一年了这一年是平淡又有些艰难的一年中秋节刚被封控完这生日又被封控住了今年的生日愿望希望自己健康和顺利也希望疫情赶快结束 大家都能恢复正常的生活也要谢谢小伙伴疫情下买的蛋糕 有礼物 有祝福 有关心  一切就都挺好的祝我34岁生日快乐🎈❤️ 南京·招商花园城(燕子矶店) ,0,0,0
14,4829972218254559,洋务先驱张之洞,2022-10-29 18:16:16,#郑州疫情#开始了，临时核酸,1,11,10
14,4829967928791699,w只想发财,2022-10-29 17:59:13,#广州疫情#累了，毁灭吧，不如干脆全放开 ,0,1,13
14,4829972193612306,_你今天真好看__,2022-10-29 18:16:10,疫情封控多亏了朋友和邻居的投喂俺感激不尽好人一生平安 ,0,0,0
15,4829972377637438,L陆哈哈哈,2022-10-29 18:16:54,开始封控的周末#疫情早点结束吧# ,0,0,0
15,4829972374754255,SHARELIFEBOOK,2022-10-29 18:16:53,什么时候才能探索出高效有序的疫情防控方式，一来疫情就和打仗似的，乱七八糟的，一个劲的催催催要人，上边动动嘴下面就要备车备人备物资。凌晨两点接到通知，两点半就让人出现在某个地方集合，这工作强度和紧迫感，医务人员压力真的太大了，能转行就转行吧。,0,0,0
15,4829972339884416,昔忆末逝,2022-10-29 18:16:44,#郑州疫情#开始了，临时核酸,0,1,1
15,4829972319964540,想带你逃学去看演唱会,2022-10-29 18:16:40,#西华师范大学# 面对疫情 学校真的很用心  看到胥老师也在一线 心里很感动 领导们亲自上阵扛大米 食堂叔叔阿姨们都住在食堂 我们早上起来就能吃到热乎乎的早餐 老师和同学们要每天送20万份盒饭 还有零食礼包 学高为师 身正为范 西华师大用实际行动诠释这八个字的含义 谢谢老师 同学 叔叔阿姨们 ,0,0,2
15,4829966124453862,任君收,2022-10-29 17:52:03,#郑州疫情##郑州富士康# ,3,0,34
15,4829967122170233,一步都不走,2022-10-29 17:56:00,#张家口疫情#万全万全！冲冲冲！！ ,0,4,21
15,4829972286150842,无雨无雪无悲喜,2022-10-29 18:16:32,#郑州疫情#多低头看看人间 ,0,0,1
15,4829972223756266,欣仔是个好青年,2022-10-29 18:16:17,又一年了这一年是平淡又有些艰难的一年中秋节刚被封控完这生日又被封控住了今年的生日愿望希望自己健康和顺利也希望疫情赶快结束 大家都能恢复正常的生活也要谢谢小伙伴疫情下买的蛋糕 有礼物 有祝福 有关心  一切就都挺好的祝我34岁生日快乐🎈❤️ 南京·招商花园城(燕子矶店) ,0,0,0
15,4829972218254559,洋务先驱张之洞,2022-10-29 18:16:16,什么时候才能探索出高效有序的疫情防控方式，一来疫情就和打仗似的，乱七八糟的，一个劲的催催催要人，上边动动嘴下面就要备车备人备物资。凌晨两点接到通知，两点半就让人出现在某个地方集合，这工作强度和紧迫感，医务人员压力真的太大了，能转行就转行吧。,1,11,10
15,4829967928791699,w只想发财,2022-10-29 17:59:13,#广州疫情#累了，毁灭吧，不如干脆全放开 ,0,1,13
16,4829972193612306,_你今天真好看__,2022-10-29 18:16:10,疫情封控多亏了朋友和邻居的投喂俺感激不尽好人一生平安 ,0,0,0
16,4829972189414238,紫薯馅蛋黄酥,2022-10-29 18:16:08,当年假请好了班表排好了车票买好了下班坐地铁到高铁站的时间算好了老家的朋友也约好了一切都在计划中内却因为疫情无法离佛把所有计划都打乱了至今还耿耿于怀我知道疫情防控没有办法的事情但我仍因为这事怪罪于工作差错数量的上涨让我更加的摆烂无所谓了爱干嘛干嘛去吧,0,3,0
16,4829963657940052,OneGodman,2022-10-29 17:42:15,#郑州疫情#其实已经无解了。美景鸿城被封半个月又阳了四个，判定是外卖传染。除非完全把大陆🔒了，停止一切进口，否则靠封是没用的，这次压下去用不了多久还会有下次。尽早放弃无意义的圈羊吧。,0,4,14
16,4829972142758716,金湾发布,2022-10-29 18:15:58,#金湾新闻#【九项部署！金湾筑牢防线，确保航展顺利举办！】10月27日上午，在组织收听收看全省疫情防控工作电视电话会议、市有关会议后，金湾区委书记、珠海经济技术开发区党工委书记梁耀斌主持召开会议，贯彻落实全省、全市会议精神，研判当前疫情防控形势，对进一步做好第十四届中国国际航空航天博览会疫情防控工作进行部署。九项部署！金湾筑牢防线，确保航展顺利举办！,0,0,0
16,4829972139085791,夏遇祺月,2022-10-29 18:15:57,时代少年团周边中转站疫情原因上不了班啦，真的太无聊了，抽人付邮送下面的，有台历是7的没拍进去，主页有出其他周边，有收就有送 ,0,18,4
16,4829972118114548,工具人赵姐,2022-10-29 18:15:52,市民们注意啦！做好这几步，避免在核酸检测中感染，赶快看看！#疫情防控#山东dou知道  工具人赵姐的微博视频 ,0,0,0
16,4829972113393390,叉烧蘸白糖,2022-10-29 18:15:51,兴致勃勃去个优衣库扫购降价，结果去到看见人店内升级没开门（实际上正好在疫情活动轨迹上），生气来觅食，但越走越没店开堂食坐在茶楼还能听见服务员在催没点单的赶紧点单 ,0,0,0
16,4829972105790116,第一帮帮团,2022-10-29 18:15:48,#郑州疫情#其实已经无解了。美景鸿城被封半个月又阳了四个，判定是外卖传染。除非完全把大陆🔒了，停止一切进口，否则靠封是没用的，这次压下去用不了多久还会有下次。尽早放弃无意义的圈羊吧。,0,0,0
16,4829972080366656,LAGL_paula,2022-10-29 18:15:43,居家期间看书都是放在腿上看的…不容易啊自己看一会，带孩子刷了一会七大能力终于可以让他看会电视了（罪过…这几天手机刷够了，还能看会书，缓解了部分焦虑…#疫情下的生活# ,0,0,0
16,4829972025573642,希耶谢谢谢,2022-10-29 18:15:29,#南充疫情# 明天到底能不能解封啊 ,0,0,0
17,4829971959251553,MU30111665,2022-10-29 18:15:13,编辑好的文字删了又 编辑  始终没有发出去#日本疫情##我想你了# ,0,0,0
17,4829971937759207,夜聞会,2022-10-29 18:15:09,萨满来了，疫情快过去吧！#疫情##微博爆料#夜聞会的微博视频,0,0,0
17,4829971934085325,有思想的猫尾巴,2022-10-29 18:15:07,第19天了因为不能下楼，她每天都在看电视不给看就闹啥时候才能恢复正常出行啊#郑州疫情# ,0,0,0
17,4829971920718463,just_like_swag_man,2022-10-29 18:15:05,#广州疫情#到底是海珠跨区要复课，还是整个海珠区都复课,0,10,5
17,4829971917055040,琅琊新闻网,2022-10-29 18:15:04,萨满来了，疫情快过去吧！#疫情##微博爆料#夜聞会的微博视频,0,0,0
17,4829964573347201,广州日报,2022-10-29 17:45:53,第19天了因为不能下楼，她每天都在看电视不给看就闹啥时候才能恢复正常出行啊#郑州疫情#,27,6,24
17,4829971913377265,热心市民血小板,2022-10-29 18:15:03,#合肥疫情# 第二波菜菜来啦，新鲜很多耶。但是，我们什么时候可以恢复自由之身呀 ,0,0,0
17,4829971912856575,小小怪下士wy,2022-10-29 18:15:03,那么大个地方，放一个小鸭腿？和素菜换个位置也行啊。素菜两口就没了，种类上去了，量没了，12块钱搞什么玩意？领导你自己来吃几天？能不能把控一下质量？有的人拿到的很好，有的人拿到的却不好，是在搞平衡，控制成本吗？我们是被迫隔离，就这样？南京工业大学#南京疫情# ,0,1,0
17,4829971882705704,长安的夜喵子,2022-10-29 18:14:56,最近的搭配热干面➕桂花酒酿圆子从不喜欢吃 不喜欢喝 到超级超级喜欢😍吃了好几天了唉不能堂食了 可恶的疫情 ,0,0,0
18,4829971983894395,白沙门小Q,2022-10-29 18:15:20,天气预报今日气温为21-26度，室外泳池游泳的人是越来越少，而泡温泉的人越来越多。可能是疫情影响，来此过冬的候鸟似乎少了不少，往年十月底差不多都该来了。 ,0,0,0
18,4829971959251553,MU30111665,2022-10-29 18:15:13,编辑好的文字删了又编辑始终没有发出去#日本疫情##我想你了#,0,0,0
18,4829971937759207,夜聞会,2022-10-29 18:15:09,萨满来了，疫情快过去吧！#疫情##微博爆料# 夜聞会的微博视频 ,0,0,0
18,4829971934085325,有思想的猫尾巴,2022-10-29 18:15:07,第19天了因为不能下楼，她每天都在看电视不给看就闹啥时候才能恢复正常出行啊#郑州疫情#,0,0,0
18,4829971920718463,just_like_swag_man,2022-10-29 18:15:05,#广州疫情#到底是海珠跨区要复课，还是整个海珠区都复课 ,0,10,6
18,4829971917055040,琅琊新闻网,2022-10-29 18:15:04,编辑好的文字删了又编辑始终没有发出去#日本疫情##我想你了#,0,0,0
18,4829964573347201,广州日报,2022-10-29 17:45:53,萨满来了，疫情快过去吧！#疫情##微博爆料#夜聞会的微博视频,27,6,24
18,4829971913377265,热心市民血小板,2022-10-29 18:15:03,#合肥疫情# 第二波菜菜来啦，新鲜很多耶。但是，我们什么时候可以恢复自由之身呀 ,0,0,0
18,4829971912856575,小小怪下士wy,2022-10-29 18:15:03,那么大个地方，放一个小鸭腿？和素菜换个位置也行啊。素菜两口就没了，种类上去了，量没了，12块钱搞什么玩意？领导你自己来吃几天？能不能把控一下质量？有的人拿到的很好，有的人拿到的却不好，是在搞平衡，控制成本吗？我们是被迫隔离，就这样？南京工业大学#南京疫情# ,0,1,0
18,4829971896077132,Alisa080395,2022-10-29 18:14:59,疫情反复呆家的周六最近真的好喜欢自己舒适的呆着 看看书 捣鼓捣鼓家里 ,0,0,0
19,4829971882705704,长安的夜喵子,2022-10-29 18:14:56,最近的搭配热干面➕桂花酒酿圆子从不喜欢吃不喜欢喝到超级超级喜欢😍吃了好几天了唉不能堂食了可恶的疫情,0,0,0
19,4829971853349199,eke佳,2022-10-29 18:14:49,我妈说了疫情期间不能出门一天只吃两顿饭所以今天午饭时间是下午三点🍚p1麻辣香锅我做的只有辣没有香p2封小区前抢菜p3说我是时空接触者去做核酸p4下午三点的午饭p5我恨数学……………😅,0,0,1
19,4829971833424513,点点凡心,2022-10-29 18:14:44,#河南郑州疫情#各地是否能够关注一下河南疫情有多严重！！！ ,0,0,3
19,4829971753209894,周到上海,2022-10-29 18:14:25,最近的搭配热干面➕桂花酒酿圆子从不喜欢吃不喜欢喝到超级超级喜欢😍吃了好几天了唉不能堂食了可恶的疫情,0,0,1
19,4829971736429225,嫋嫋宝贝,2022-10-29 18:14:21,#西安疫情#去你🐴的省示范学校，锅全推学生身上，狗屁的两点一线，学校对面买个蛋糕就是放学乱逛了，真cnm了 ,0,0,4
19,4829971690294694,煎蛋梦想在海里泡茶,2022-10-29 18:14:10,#plog纪念册# 亲妈不认识的第5天 快啦快啦！加油💪#合肥疫情# ,0,1,1
19,4829965860492516,TaeKookovoyu,2022-10-29 17:51:00,#广州疫情#虽然学生打了疫苗 但是不代表不会感染病毒 海珠昨天新增七十多例 让返学 wjw是怎么想的 我们不知道 希望给个答复 ,0,1,14
19,4829971669845458,安吉丽娜发量惊人,2022-10-29 18:14:05,隔离日记：谁能想到周年庆一忙完就进去了，谁能想到从20年疫情开始我就没被封过，今天是隔离第10天…日子真是飞快啊，这一年又要结束了🔚好运🍀 ,0,0,0
19,4829971669589959,谢逸枫-知名房地产专家,2022-10-29 18:14:05,#乌鲁木齐先传播后出阳疫情防控难度加大#加油吧 ,0,0,0
19,4829971652806896,橙味_蛋挞,2022-10-29 18:14:01,#广州疫情#能不能争气点 ,1,0,3
20,4829971438113481,兔叽书,2022-10-29 18:13:10,#牡丹江疫情#有知道二院怎么了吗 ,0,3,0
20,4829971421858985,今日有好景,2022-10-29 18:13:06,#郑州疫情#好的物业真的太重要了楼里同一单元有确诊的消杀核酸检测都是业主们极力打各种电话联系强烈请求才做的一开始说配送物资上楼到各户到说工作人员没有防护服让我们自己下楼拿整天就会踢皮球群里唯一一个物业的工作人员整天只会踢皮球这不作为那她没上班没法传达的好恨管理层是吃白饭的吗干啥啥不行收物业费第一名学到了买房子一定要挑物业公司！！,0,0,2
20,4829971405868119,小迷糊清宝,2022-10-29 18:13:02,从1942，到2022，河南还在上演大逃亡。去年暴雨，今年大逃亡，河南太惨了点。#河南疫情#这就是为啥虽然爱着河南，但想离开河南吧！社会是不管河南这次疫情了么。感觉没有啥消息啊。,0,0,2
20,4829971368121453,每日经济新闻,2022-10-29 18:12:53,#上海新增社会面3例无症状感染者#【上海新增社会面3例本土无症状感染者】每经AI快讯，上海市卫生健康委发布：10月29日，上海新增3例本土无症状感染者。市、区疫情防控应急处置机制立即响应，开展流行病学调查、相关人员排查、采样检测和防控管理，落实相关场所及环境终末消毒等防疫措施。感染者1：女，21岁，临时居住于浦东新区陆家嘴街道浦东南路1088号，常态化核酸检测中发现异常，经疾控部门复核为阳性，被诊断为无症状感染者，现已转运至定点医疗机构隔离医学观察。该感染者为近期来沪人员，流行病学调查显示，其活动轨迹除居住地外，主要涉及商城路357号CITIGO欢阁酒店、商城路357号古月楼（万有集市店）、浦城路162号上海烟草集团烟酒专卖店、浦东南路1078号1楼喜士多便利店。感染者2：女，53岁，居住于浦东新区周浦镇里仁村，常态化核酸检测中发现异常，经疾控部门复核为阳性，被诊断为无症状感染者，现已转运至定点医疗机构隔离医学观察。流行病学调查显示，该感染者活动轨迹除居住地外，主要涉及周星路455号。感染者3：男，62岁，居住于徐汇区斜土路街道日晖二村，常态化核酸检测中发现异常，经疾控部门复核为阳性，被诊断为无症状感染者，现已转运至定点医疗机构隔离医学观察。流行病学调查显示，该感染者活动轨迹除居住地外，主要涉及徐汇区医学院路17号龙群集市、零陵路84号华氏大药房，静安区南京西路818号7楼顺风大酒店。（上海发布；艾塔）,0,0,0
20,4829971363135808,桃枝气泡水_Ning,2022-10-29 18:12:51,#泰安疫情#什么时候能解封!什么时候开学啊 ,0,4,4
20,4829962081932207,88rising,2022-10-29 17:35:59,从1942，到2022，河南还在上演大逃亡。去年暴雨，今年大逃亡，河南太惨了点。#河南疫情#这就是为啥虽然爱着河南，但想离开河南吧！社会是不管河南这次疫情了么。感觉没有啥消息啊。,4,5,35
20,4829971350816552,第一帮帮团,2022-10-29 18:12:49,#福州同心抗疫# 【出动执法人员433人！守食安、稳物价 福州市监部门在行动】疫情期间，为保障食品安全，落实企业主体责任，各级市场监管部门加大了监管力度。10月29日，全市市场监管部门共出动执法人员433人次，检查食品销售主体共493家次。Via @第一帮帮团 第一帮帮团的微博视频 ,0,0,1
20,4829971333257441,你也恋冬吗,2022-10-29 18:12:45,这个b疫情什么时候结束 我已经被封一个多星期了 ,0,2,2
20,4829965021087497,点解又肚饿嘅,2022-10-29 17:47:40,#广州疫情#2019，我想出国2020，我想出省2021，我想出市2022，我想出街 广州·龙洞 ,0,5,41
20,4829971296029055,我偏不喝热水,2022-10-29 18:12:36,我很庆幸我在学校里面#郑州疫情# ,0,0,1
